airline_id,airline_name,airline_created_date,promotion_id,promotion_name,promotion_comments,reward_id,reward_name,reward_comments,redemption_id,redemption_date,passenger_id,miles_used
84,Global Jet 84,2000-12-02,402,First Class Access 2026,Valid for flights over 3665 miles,763,Extra Baggage Coupon,Expiry: 44 days after redemption,24359,2026-02-12,6204,19851
21,Global Jet 21,1987-04-05,481,Business Class Upgrade 2026,Valid for flights over 4930 miles,768,Lounge Access Coupon,Expiry: 89 days after redemption,24360,2026-01-24,5943,1625
75,Oceanic Air 75,2005-06-30,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,24361,2026-01-12,5248,12093
43,Horizon Airways 43,1971-03-11,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,24362,2026-01-14,5289,2426
15,Horizon Airways 15,1996-08-02,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24363,2026-02-16,7576,9500
5,Global Jet 5,1987-06-05,452,Summer Miles 2026,Valid for flights over 666 miles,782,Double Points Coupon,Expiry: 47 days after redemption,24364,2026-02-02,7641,23027
63,Global Jet 63,2008-03-19,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24365,2026-01-31,9560,2869
67,SkyBound 67,2014-03-26,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24366,2026-02-22,6209,1844
50,Horizon Airways 50,2011-05-26,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,24367,2026-02-07,5900,3608
64,Global Jet 64,2009-04-15,405,Holiday Special 2026,Valid for flights over 1966 miles,717,Extra Baggage Coupon,Expiry: 76 days after redemption,24368,2026-01-13,7919,5881
20,Global Jet 20,1980-02-22,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24369,2026-01-08,6039,17116
90,Global Jet 90,2013-12-21,492,Black Friday Fly 2026,Valid for flights over 3942 miles,751,Extra Baggage Coupon,Expiry: 56 days after redemption,24370,2026-01-10,5152,13778
18,Global Jet 18,2011-11-25,485,Summer Miles 2026,Valid for flights over 3643 miles,799,Double Points Coupon,Expiry: 84 days after redemption,24371,2026-02-26,7533,12583
4,SkyBound 4,1983-04-06,438,Holiday Special 2026,Valid for flights over 2786 miles,732,Lounge Access Coupon,Expiry: 64 days after redemption,24372,2026-02-27,6475,15762
19,Horizon Airways 19,2008-08-15,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,24373,2026-02-25,9255,20192
20,Global Jet 20,1980-02-22,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,709,Lounge Access Coupon,Expiry: 66 days after redemption,24374,2026-01-26,9906,4034
74,Horizon Airways 74,2000-04-28,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,24375,2026-02-08,5245,2298
30,Horizon Airways 30,2013-08-25,438,Holiday Special 2026,Valid for flights over 2786 miles,732,Lounge Access Coupon,Expiry: 64 days after redemption,24376,2026-02-02,9957,16570
36,Global Jet 36,1996-04-19,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,24377,2026-02-05,8911,22448
19,Horizon Airways 19,2008-08-15,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,24378,2026-01-05,7639,2280
75,Oceanic Air 75,2005-06-30,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,24379,2026-01-07,6212,6222
35,SkyBound 35,2003-05-26,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,24380,2026-02-07,8964,11539
54,Global Jet 54,1981-01-15,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,24381,2026-01-18,7059,3967
81,SkyBound 81,1994-02-27,431,Holiday Special 2026,Valid for flights over 4118 miles,736,Free Meal Coupon,Expiry: 78 days after redemption,24382,2026-02-14,6466,11892
37,Global Jet 37,2000-04-27,406,Black Friday Fly 2026,Valid for flights over 2589 miles,702,Extra Baggage Coupon,Expiry: 71 days after redemption,24383,2026-02-17,5777,15662
77,Horizon Airways 77,1984-10-12,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,24384,2026-03-02,5054,2882
67,SkyBound 67,2014-03-26,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24385,2026-01-17,7071,11957
50,Horizon Airways 50,2011-05-26,498,Holiday Special 2026,Valid for flights over 1676 miles,746,Extra Baggage Coupon,Expiry: 38 days after redemption,24386,2026-02-07,9774,10036
5,Global Jet 5,1987-06-05,492,Black Friday Fly 2026,Valid for flights over 3942 miles,714,Free Meal Coupon,Expiry: 69 days after redemption,24387,2026-01-24,9573,19087
70,SkyBound 70,1970-09-14,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,24388,2026-01-07,9391,19779
31,Horizon Airways 31,2000-07-31,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,24389,2026-02-17,9459,18855
100,SkyBound 100,2011-02-14,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,24390,2026-01-30,9377,7881
17,Global Jet 17,2016-06-22,440,Business Class Upgrade 2026,Valid for flights over 2773 miles,760,Priority Boarding Coupon,Expiry: 45 days after redemption,24391,2026-01-06,9875,15997
2,Horizon Airways 2,1974-06-11,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,24392,2026-02-05,9446,13442
57,Oceanic Air 57,1986-12-05,478,Summer Miles 2026,Valid for flights over 2873 miles,798,Double Points Coupon,Expiry: 48 days after redemption,24393,2026-01-14,6328,14013
70,SkyBound 70,1970-09-14,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,24394,2026-02-24,7435,3683
62,AeroSwift 62,1972-07-15,492,Black Friday Fly 2026,Valid for flights over 3942 miles,751,Extra Baggage Coupon,Expiry: 56 days after redemption,24395,2026-01-10,8776,19191
94,Horizon Airways 94,1983-12-02,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,24396,2026-01-03,6458,13406
35,SkyBound 35,2003-05-26,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,24397,2026-01-07,5047,7238
7,SkyBound 7,1984-12-06,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,24398,2026-01-27,5877,20598
63,Global Jet 63,2008-03-19,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,24399,2026-02-19,9882,11383
90,Global Jet 90,2013-12-21,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24400,2026-02-13,5330,9788
88,SkyBound 88,2001-01-22,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24401,2026-02-11,9690,14910
5,Global Jet 5,1987-06-05,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,24402,2026-01-12,5034,18336
89,Oceanic Air 89,1981-03-21,496,Black Friday Fly 2026,Valid for flights over 4842 miles,716,Lounge Access Coupon,Expiry: 83 days after redemption,24403,2026-01-14,7655,4549
83,Global Jet 83,2001-11-03,458,Summer Miles 2026,Valid for flights over 1568 miles,706,Extra Baggage Coupon,Expiry: 90 days after redemption,24404,2026-02-25,7664,23427
71,Horizon Airways 71,1997-06-17,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,24405,2026-02-17,7685,18478
20,Global Jet 20,1980-02-22,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,24406,2026-03-01,7466,15365
80,Global Jet 80,1981-07-11,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24407,2026-01-21,6844,4286
42,Horizon Airways 42,1987-03-11,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,24408,2026-01-07,9567,18548
98,SkyBound 98,1995-01-22,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,24409,2026-01-11,8171,11486
80,Global Jet 80,1981-07-11,436,Holiday Special 2026,Valid for flights over 1518 miles,800,Free Meal Coupon,Expiry: 50 days after redemption,24410,2026-01-20,5724,23071
10,AeroSwift 10,1984-07-11,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,24411,2026-02-14,6381,8932
77,Horizon Airways 77,1984-10-12,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,24412,2026-01-12,7689,2128
42,Horizon Airways 42,1987-03-11,456,Black Friday Fly 2026,Valid for flights over 3648 miles,744,Double Points Coupon,Expiry: 84 days after redemption,24413,2026-01-10,6686,23935
66,Oceanic Air 66,1970-08-24,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,24414,2026-03-02,8251,14224
12,Global Jet 12,2014-02-22,434,Black Friday Fly 2026,Valid for flights over 1023 miles,765,Free Meal Coupon,Expiry: 85 days after redemption,24415,2026-02-13,9536,24965
28,SkyBound 28,2008-10-29,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,24416,2026-01-03,7886,16211
65,Horizon Airways 65,1992-07-02,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,24417,2026-01-14,8337,12507
67,SkyBound 67,2014-03-26,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,24418,2026-02-01,7895,6776
64,Global Jet 64,2009-04-15,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,24419,2026-02-26,7703,16078
96,AeroSwift 96,1998-09-18,456,Black Friday Fly 2026,Valid for flights over 3648 miles,744,Double Points Coupon,Expiry: 84 days after redemption,24420,2026-01-25,6647,5590
36,Global Jet 36,1996-04-19,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24421,2026-02-10,9274,4109
18,Global Jet 18,2011-11-25,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,24422,2026-02-01,7369,2468
96,AeroSwift 96,1998-09-18,492,Black Friday Fly 2026,Valid for flights over 3942 miles,714,Free Meal Coupon,Expiry: 69 days after redemption,24423,2026-01-14,5621,17288
18,Global Jet 18,2011-11-25,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,24424,2026-01-06,6914,12348
45,AeroSwift 45,2012-04-05,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24425,2026-02-21,5007,14999
100,SkyBound 100,2011-02-14,440,Business Class Upgrade 2026,Valid for flights over 2773 miles,760,Priority Boarding Coupon,Expiry: 45 days after redemption,24426,2026-02-11,6735,24963
50,Horizon Airways 50,2011-05-26,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,24427,2026-01-10,9103,24504
7,SkyBound 7,1984-12-06,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,24428,2026-02-05,6333,19367
56,Global Jet 56,1980-04-16,498,Holiday Special 2026,Valid for flights over 1676 miles,720,Free Meal Coupon,Expiry: 64 days after redemption,24429,2026-02-03,6351,23923
86,AeroSwift 86,1999-08-09,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,24430,2026-01-21,6508,24561
56,Global Jet 56,1980-04-16,413,First Class Access 2026,Valid for flights over 2220 miles,713,Extra Baggage Coupon,Expiry: 49 days after redemption,24431,2026-02-21,9769,23063
97,Oceanic Air 97,1981-01-09,431,Holiday Special 2026,Valid for flights over 4118 miles,736,Free Meal Coupon,Expiry: 78 days after redemption,24432,2026-01-19,5912,9252
10,AeroSwift 10,1984-07-11,435,Summer Miles 2026,Valid for flights over 3849 miles,771,Priority Boarding Coupon,Expiry: 84 days after redemption,24433,2026-03-02,9347,16627
37,Global Jet 37,2000-04-27,422,Summer Miles 2026,Valid for flights over 4211 miles,791,Lounge Access Coupon,Expiry: 31 days after redemption,24434,2026-02-17,6984,20460
7,SkyBound 7,1984-12-06,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24435,2026-02-17,8170,12812
2,Horizon Airways 2,1974-06-11,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,24436,2026-02-06,5236,21023
84,Global Jet 84,2000-12-02,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,24437,2026-01-18,5722,11987
79,SkyBound 79,1989-04-02,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,24438,2026-02-07,8790,15476
95,Horizon Airways 95,1978-05-20,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,24439,2026-02-06,6243,5341
66,Oceanic Air 66,1970-08-24,470,First Class Access 2026,Valid for flights over 3235 miles,786,Priority Boarding Coupon,Expiry: 89 days after redemption,24440,2026-01-15,7169,7010
85,Global Jet 85,1992-05-03,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,24441,2026-01-31,5416,23560
27,AeroSwift 27,1998-10-23,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,24442,2026-01-16,8244,22035
44,Global Jet 44,1991-05-25,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,24443,2026-02-10,9285,10685
10,AeroSwift 10,1984-07-11,406,Black Friday Fly 2026,Valid for flights over 2589 miles,702,Extra Baggage Coupon,Expiry: 71 days after redemption,24444,2026-01-26,9558,19898
67,SkyBound 67,2014-03-26,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,24445,2026-02-04,6070,23492
12,Global Jet 12,2014-02-22,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,24446,2026-02-19,9609,16394
96,AeroSwift 96,1998-09-18,405,Holiday Special 2026,Valid for flights over 1966 miles,717,Extra Baggage Coupon,Expiry: 76 days after redemption,24447,2026-01-14,8449,4218
34,AeroSwift 34,1977-09-29,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,24448,2026-01-30,5389,17856
49,Oceanic Air 49,2001-08-21,498,Holiday Special 2026,Valid for flights over 1676 miles,720,Free Meal Coupon,Expiry: 64 days after redemption,24449,2026-02-28,6921,8409
76,Horizon Airways 76,1971-09-13,452,Summer Miles 2026,Valid for flights over 666 miles,782,Double Points Coupon,Expiry: 47 days after redemption,24450,2026-01-21,9657,3641
38,Oceanic Air 38,2017-05-27,459,Holiday Special 2026,Valid for flights over 2619 miles,790,Extra Baggage Coupon,Expiry: 60 days after redemption,24451,2026-01-21,9967,20291
96,AeroSwift 96,1998-09-18,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,24452,2026-02-02,7511,15343
16,SkyBound 16,1975-12-03,482,First Class Access 2026,Valid for flights over 4221 miles,703,Free Meal Coupon,Expiry: 36 days after redemption,24453,2026-01-19,6536,18325
4,SkyBound 4,1983-04-06,455,Holiday Special 2026,Valid for flights over 959 miles,704,Extra Baggage Coupon,Expiry: 35 days after redemption,24454,2026-01-04,5089,15921
31,Horizon Airways 31,2000-07-31,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,24455,2026-01-14,7791,3670
6,AeroSwift 6,1979-05-14,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,24456,2026-02-27,8187,24970
18,Global Jet 18,2011-11-25,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,24457,2026-01-10,7532,13889
41,AeroSwift 41,1972-10-03,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24458,2026-02-18,5449,12686
98,SkyBound 98,1995-01-22,460,Business Class Upgrade 2026,Valid for flights over 1567 miles,766,Priority Boarding Coupon,Expiry: 43 days after redemption,24459,2026-02-27,5407,17726
74,Horizon Airways 74,2000-04-28,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,24460,2026-01-31,7117,3044
21,Global Jet 21,1987-04-05,459,Holiday Special 2026,Valid for flights over 2619 miles,701,Extra Baggage Coupon,Expiry: 53 days after redemption,24461,2026-01-02,9478,7208
100,SkyBound 100,2011-02-14,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,24462,2026-02-18,9508,5727
68,Oceanic Air 68,2011-06-25,424,First Class Access 2026,Valid for flights over 1467 miles,779,Lounge Access Coupon,Expiry: 31 days after redemption,24463,2026-01-13,6945,3524
22,Oceanic Air 22,1993-11-07,435,Summer Miles 2026,Valid for flights over 3849 miles,771,Priority Boarding Coupon,Expiry: 84 days after redemption,24464,2026-02-24,5122,15821
71,Horizon Airways 71,1997-06-17,458,Summer Miles 2026,Valid for flights over 1568 miles,706,Extra Baggage Coupon,Expiry: 90 days after redemption,24465,2026-02-05,9973,18492
91,Global Jet 91,1979-09-29,455,Holiday Special 2026,Valid for flights over 959 miles,704,Extra Baggage Coupon,Expiry: 35 days after redemption,24466,2026-01-05,6812,24792
27,AeroSwift 27,1998-10-23,492,Black Friday Fly 2026,Valid for flights over 3942 miles,729,Double Points Coupon,Expiry: 70 days after redemption,24467,2026-02-23,8363,17222
86,AeroSwift 86,1999-08-09,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,24468,2026-02-15,9191,15164
31,Horizon Airways 31,2000-07-31,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,24469,2026-01-04,8897,13095
19,Horizon Airways 19,2008-08-15,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,24470,2026-01-22,7984,14579
66,Oceanic Air 66,1970-08-24,402,First Class Access 2026,Valid for flights over 3665 miles,763,Extra Baggage Coupon,Expiry: 44 days after redemption,24471,2026-02-13,5549,23416
53,Horizon Airways 53,2013-05-06,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,24472,2026-01-05,8408,2568
70,SkyBound 70,1970-09-14,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,24473,2026-01-25,8121,6509
39,AeroSwift 39,1978-08-11,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24474,2026-01-29,8671,24189
57,Oceanic Air 57,1986-12-05,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,24475,2026-01-24,9097,14872
74,Horizon Airways 74,2000-04-28,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24476,2026-02-14,9992,17349
30,Horizon Airways 30,2013-08-25,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,24477,2026-01-31,8390,5774
71,Horizon Airways 71,1997-06-17,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,24478,2026-02-23,5343,24767
3,Oceanic Air 3,1997-08-28,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,24479,2026-02-15,5712,12400
51,SkyBound 51,2015-01-20,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,24480,2026-02-26,6913,3033
13,SkyBound 13,1977-02-28,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,24481,2026-02-16,6558,22173
71,Horizon Airways 71,1997-06-17,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24482,2026-02-02,5238,13469
69,Oceanic Air 69,1992-04-13,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,723,Priority Boarding Coupon,Expiry: 54 days after redemption,24483,2026-02-04,9553,18928
40,SkyBound 40,1979-05-19,491,Black Friday Fly 2026,Valid for flights over 3180 miles,794,Lounge Access Coupon,Expiry: 49 days after redemption,24484,2026-02-28,5911,21966
81,SkyBound 81,1994-02-27,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24485,2026-01-29,6646,19282
42,Horizon Airways 42,1987-03-11,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,24486,2026-02-19,7518,17519
94,Horizon Airways 94,1983-12-02,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,24487,2026-02-24,9475,16315
44,Global Jet 44,1991-05-25,439,Holiday Special 2026,Valid for flights over 4949 miles,705,Extra Baggage Coupon,Expiry: 60 days after redemption,24488,2026-02-12,6942,21319
71,Horizon Airways 71,1997-06-17,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24489,2026-02-23,9951,6264
85,Global Jet 85,1992-05-03,402,First Class Access 2026,Valid for flights over 3665 miles,763,Extra Baggage Coupon,Expiry: 44 days after redemption,24490,2026-01-23,6654,10984
75,Oceanic Air 75,2005-06-30,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,24491,2026-01-17,9909,22342
98,SkyBound 98,1995-01-22,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,24492,2026-02-07,7833,17820
65,Horizon Airways 65,1992-07-02,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24493,2026-01-26,8948,17413
20,Global Jet 20,1980-02-22,477,First Class Access 2026,Valid for flights over 4678 miles,767,Double Points Coupon,Expiry: 82 days after redemption,24494,2026-02-09,9579,2505
81,SkyBound 81,1994-02-27,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,24495,2026-03-02,6414,13648
12,Global Jet 12,2014-02-22,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,24496,2026-01-04,6836,19516
73,Horizon Airways 73,1989-01-26,470,First Class Access 2026,Valid for flights over 3235 miles,743,Double Points Coupon,Expiry: 66 days after redemption,24497,2026-01-07,9432,18711
1,SkyBound 1,1974-11-29,413,First Class Access 2026,Valid for flights over 2220 miles,713,Extra Baggage Coupon,Expiry: 49 days after redemption,24498,2026-01-21,7133,13638
93,SkyBound 93,2019-01-20,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,24499,2026-01-01,8982,20909
82,Oceanic Air 82,1987-08-30,459,Holiday Special 2026,Valid for flights over 2619 miles,711,Extra Baggage Coupon,Expiry: 84 days after redemption,24500,2026-01-11,5808,19346
24,Global Jet 24,1991-07-29,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,24501,2026-02-03,6564,3664
22,Oceanic Air 22,1993-11-07,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,24502,2026-01-18,8664,16617
49,Oceanic Air 49,2001-08-21,479,Holiday Special 2026,Valid for flights over 565 miles,785,Free Meal Coupon,Expiry: 51 days after redemption,24503,2026-01-14,9984,24867
53,Horizon Airways 53,2013-05-06,492,Black Friday Fly 2026,Valid for flights over 3942 miles,726,Priority Boarding Coupon,Expiry: 79 days after redemption,24504,2026-01-22,6471,16827
43,Horizon Airways 43,1971-03-11,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,24505,2026-02-24,9213,3362
48,Oceanic Air 48,1996-07-04,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,24506,2026-02-02,7686,8774
44,Global Jet 44,1991-05-25,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,721,Free Meal Coupon,Expiry: 72 days after redemption,24507,2026-01-24,8951,2275
92,Horizon Airways 92,1985-07-15,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24508,2026-01-26,9927,10034
35,SkyBound 35,2003-05-26,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,24509,2026-01-04,6031,9353
78,Oceanic Air 78,1980-05-03,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24510,2026-02-18,8482,7889
57,Oceanic Air 57,1986-12-05,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,24511,2026-01-23,5173,3685
20,Global Jet 20,1980-02-22,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,24512,2026-02-03,7449,3785
74,Horizon Airways 74,2000-04-28,459,Holiday Special 2026,Valid for flights over 2619 miles,711,Extra Baggage Coupon,Expiry: 84 days after redemption,24513,2026-01-04,8210,16042
56,Global Jet 56,1980-04-16,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24514,2026-03-02,5619,5515
71,Horizon Airways 71,1997-06-17,485,Summer Miles 2026,Valid for flights over 3643 miles,799,Double Points Coupon,Expiry: 84 days after redemption,24515,2026-02-19,5742,3868
71,Horizon Airways 71,1997-06-17,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,24516,2026-01-09,5279,15200
